month,site_id,site_name,region,category,rentals
2022-04,S002,Riverside Site,Metro East,Crane,2
2022-05,S002,Riverside Site,Metro East,Crane,0
2022-06,S002,Riverside Site,Metro East,Crane,0
2022-07,S002,Riverside Site,Metro East,Crane,1
2022-08,S002,Riverside Site,Metro East,Crane,2
2022-09,S002,Riverside Site,Metro East,Crane,2
2022-10,S002,Riverside Site,Metro East,Crane,0
2022-11,S002,Riverside Site,Metro East,Crane,1
2022-12,S002,Riverside Site,Metro East,Crane,0
2023-01,S002,Riverside Site,Metro East,Crane,0
2023-02,S002,Riverside Site,Metro East,Crane,0
2023-03,S002,Riverside Site,Metro East,Crane,1
2023-04,S002,Riverside Site,Metro East,Crane,0
2023-05,S002,Riverside Site,Metro East,Crane,2
2023-06,S002,Riverside Site,Metro East,Crane,0
2023-07,S002,Riverside Site,Metro East,Crane,1
2023-08,S002,Riverside Site,Metro East,Crane,0
2023-09,S002,Riverside Site,Metro East,Crane,2
2023-10,S002,Riverside Site,Metro East,Crane,1
2023-11,S002,Riverside Site,Metro East,Crane,2
2023-12,S002,Riverside Site,Metro East,Crane,2
2024-01,S002,Riverside Site,Metro East,Crane,4
2024-02,S002,Riverside Site,Metro East,Crane,0
2024-03,S002,Riverside Site,Metro East,Crane,0
2024-04,S002,Riverside Site,Metro East,Crane,0
2024-05,S002,Riverside Site,Metro East,Crane,1
2024-06,S002,Riverside Site,Metro East,Crane,0
2024-07,S002,Riverside Site,Metro East,Crane,0
2024-08,S002,Riverside Site,Metro East,Crane,2
2024-09,S002,Riverside Site,Metro East,Crane,0
2024-10,S002,Riverside Site,Metro East,Crane,0
2024-11,S002,Riverside Site,Metro East,Crane,0
2024-12,S002,Riverside Site,Metro East,Crane,0
2025-01,S002,Riverside Site,Metro East,Crane,0
2025-02,S002,Riverside Site,Metro East,Crane,1
2025-03,S002,Riverside Site,Metro East,Crane,1
2025-04,S002,Riverside Site,Metro East,Crane,0
2025-05,S002,Riverside Site,Metro East,Crane,3
2025-06,S002,Riverside Site,Metro East,Crane,2
2025-07,S002,Riverside Site,Metro East,Crane,2
2025-08,S002,Riverside Site,Metro East,Crane,4
2025-09,S002,Riverside Site,Metro East,Crane,2
2025-10,S002,Riverside Site,Metro East,Crane,2
2025-11,S002,Riverside Site,Metro East,Crane,0
2025-12,S002,Riverside Site,Metro East,Crane,0
2026-01,S002,Riverside Site,Metro East,Crane,1
2026-02,S002,Riverside Site,Metro East,Crane,0
2026-03,S002,Riverside Site,Metro East,Crane,1
2026-04,S002,Riverside Site,Metro East,Crane,0
2026-05,S002,Riverside Site,Metro East,Crane,0
2026-06,S002,Riverside Site,Metro East,Crane,0
2026-07,S002,Riverside Site,Metro East,Crane,0
2021-08,S002,Riverside Site,Metro East,Grader,1
2021-09,S002,Riverside Site,Metro East,Grader,0
2021-10,S002,Riverside Site,Metro East,Grader,1
2021-11,S002,Riverside Site,Metro East,Grader,0
2021-12,S002,Riverside Site,Metro East,Grader,1
2022-01,S002,Riverside Site,Metro East,Grader,0
2022-02,S002,Riverside Site,Metro East,Grader,0
2022-03,S002,Riverside Site,Metro East,Grader,0
2022-04,S002,Riverside Site,Metro East,Grader,0
2022-05,S002,Riverside Site,Metro East,Grader,0
2022-06,S002,Riverside Site,Metro East,Grader,0
2022-07,S002,Riverside Site,Metro East,Grader,0
2022-08,S002,Riverside Site,Metro East,Grader,2
2022-09,S002,Riverside Site,Metro East,Grader,0
2022-10,S002,Riverside Site,Metro East,Grader,1
2022-11,S002,Riverside Site,Metro East,Grader,3
2022-12,S002,Riverside Site,Metro East,Grader,1
2023-01,S002,Riverside Site,Metro East,Grader,0
2023-02,S002,Riverside Site,Metro East,Grader,0
2023-03,S002,Riverside Site,Metro East,Grader,0
2023-04,S002,Riverside Site,Metro East,Grader,1
2023-05,S002,Riverside Site,Metro East,Grader,0
2023-06,S002,Riverside Site,Metro East,Grader,1
2023-07,S002,Riverside Site,Metro East,Grader,0
2023-08,S002,Riverside Site,Metro East,Grader,1
2023-09,S002,Riverside Site,Metro East,Grader,1
2023-10,S002,Riverside Site,Metro East,Grader,0
2023-11,S002,Riverside Site,Metro East,Grader,1
2023-12,S002,Riverside Site,Metro East,Grader,1
2024-01,S002,Riverside Site,Metro East,Grader,0
2024-02,S002,Riverside Site,Metro East,Grader,0
2024-03,S002,Riverside Site,Metro East,Grader,1
2024-04,S002,Riverside Site,Metro East,Grader,1
2024-05,S002,Riverside Site,Metro East,Grader,0
2024-06,S002,Riverside Site,Metro East,Grader,1
2024-07,S002,Riverside Site,Metro East,Grader,0
2024-08,S002,Riverside Site,Metro East,Grader,0
2024-09,S002,Riverside Site,Metro East,Grader,0
2024-10,S002,Riverside Site,Metro East,Grader,0
2024-11,S002,Riverside Site,Metro East,Grader,0
2024-12,S002,Riverside Site,Metro East,Grader,0
2025-01,S002,Riverside Site,Metro East,Grader,1
2025-02,S002,Riverside Site,Metro East,Grader,0
2025-03,S002,Riverside Site,Metro East,Grader,0
2025-04,S002,Riverside Site,Metro East,Grader,0
2025-05,S002,Riverside Site,Metro East,Grader,0
2025-06,S002,Riverside Site,Metro East,Grader,1
2025-07,S002,Riverside Site,Metro East,Grader,0
2025-08,S002,Riverside Site,Metro East,Grader,0
2025-09,S002,Riverside Site,Metro East,Grader,1
2025-10,S002,Riverside Site,Metro East,Grader,1
2025-11,S002,Riverside Site,Metro East,Grader,3
2025-12,S002,Riverside Site,Metro East,Grader,0
2026-01,S002,Riverside Site,Metro East,Grader,0
2026-02,S002,Riverside Site,Metro East,Grader,0
2026-03,S002,Riverside Site,Metro East,Grader,1
2026-04,S002,Riverside Site,Metro East,Grader,1
2026-05,S002,Riverside Site,Metro East,Grader,1
2026-06,S002,Riverside Site,Metro East,Grader,0
2026-07,S002,Riverside Site,Metro East,Grader,3
2021-08,S002,Riverside Site,Metro East,Forklift,1
2021-09,S002,Riverside Site,Metro East,Forklift,0
2021-10,S002,Riverside Site,Metro East,Forklift,0
2021-11,S002,Riverside Site,Metro East,Forklift,0
2021-12,S002,Riverside Site,Metro East,Forklift,0
2022-01,S002,Riverside Site,Metro East,Forklift,1
2022-02,S002,Riverside Site,Metro East,Forklift,0
2022-03,S002,Riverside Site,Metro East,Forklift,1
2022-04,S002,Riverside Site,Metro East,Forklift,1
2022-05,S002,Riverside Site,Metro East,Forklift,0
2022-06,S002,Riverside Site,Metro East,Forklift,1
2022-07,S002,Riverside Site,Metro East,Forklift,2
2022-08,S002,Riverside Site,Metro East,Forklift,1
2022-09,S002,Riverside Site,Metro East,Forklift,1
2022-10,S002,Riverside Site,Metro East,Forklift,1
2022-11,S002,Riverside Site,Metro East,Forklift,0
2022-12,S002,Riverside Site,Metro East,Forklift,0
2023-01,S002,Riverside Site,Metro East,Forklift,0
2023-02,S002,Riverside Site,Metro East,Forklift,0
2023-03,S002,Riverside Site,Metro East,Forklift,1
2023-04,S002,Riverside Site,Metro East,Forklift,0
2023-05,S002,Riverside Site,Metro East,Forklift,0
2023-06,S002,Riverside Site,Metro East,Forklift,3
2023-07,S002,Riverside Site,Metro East,Forklift,4
2023-08,S002,Riverside Site,Metro East,Forklift,1
2023-09,S002,Riverside Site,Metro East,Forklift,0
2023-10,S002,Riverside Site,Metro East,Forklift,1
2023-11,S002,Riverside Site,Metro East,Forklift,0
2023-12,S002,Riverside Site,Metro East,Forklift,3
2024-01,S002,Riverside Site,Metro East,Forklift,1
2024-02,S002,Riverside Site,Metro East,Forklift,1
2024-03,S002,Riverside Site,Metro East,Forklift,1
2024-04,S002,Riverside Site,Metro East,Forklift,1
2024-05,S002,Riverside Site,Metro East,Forklift,1
2024-06,S002,Riverside Site,Metro East,Forklift,0
2024-07,S002,Riverside Site,Metro East,Forklift,1
2024-08,S002,Riverside Site,Metro East,Forklift,0
2024-09,S002,Riverside Site,Metro East,Forklift,3
2024-10,S002,Riverside Site,Metro East,Forklift,0
2024-11,S002,Riverside Site,Metro East,Forklift,1
2024-12,S002,Riverside Site,Metro East,Forklift,0
2025-01,S002,Riverside Site,Metro East,Forklift,1
2025-02,S002,Riverside Site,Metro East,Forklift,1
2025-03,S002,Riverside Site,Metro East,Forklift,0
2025-04,S002,Riverside Site,Metro East,Forklift,0
2025-05,S002,Riverside Site,Metro East,Forklift,1
2025-06,S002,Riverside Site,Metro East,Forklift,2
2025-07,S002,Riverside Site,Metro East,Forklift,0
2025-08,S002,Riverside Site,Metro East,Forklift,2
2025-09,S002,Riverside Site,Metro East,Forklift,4
2025-10,S002,Riverside Site,Metro East,Forklift,1
2025-11,S002,Riverside Site,Metro East,Forklift,1
2025-12,S002,Riverside Site,Metro East,Forklift,3
2026-01,S002,Riverside Site,Metro East,Forklift,2
2026-02,S002,Riverside Site,Metro East,Forklift,2
2026-03,S002,Riverside Site,Metro East,Forklift,1
2026-04,S002,Riverside Site,Metro East,Forklift,0
2026-05,S002,Riverside Site,Metro East,Forklift,1
2026-06,S002,Riverside Site,Metro East,Forklift,2
2026-07,S002,Riverside Site,Metro East,Forklift,4
2021-08,S002,Riverside Site,Metro East,Loader,1
2021-09,S002,Riverside Site,Metro East,Loader,2
2021-10,S002,Riverside Site,Metro East,Loader,0
2021-11,S002,Riverside Site,Metro East,Loader,1
2021-12,S002,Riverside Site,Metro East,Loader,0
2022-01,S002,Riverside Site,Metro East,Loader,0
2022-02,S002,Riverside Site,Metro East,Loader,1
2022-03,S002,Riverside Site,Metro East,Loader,0
2022-04,S002,Riverside Site,Metro East,Loader,0
2022-05,S002,Riverside Site,Metro East,Loader,0
2022-06,S002,Riverside Site,Metro East,Loader,0
2022-07,S002,Riverside Site,Metro East,Loader,0
2022-08,S002,Riverside Site,Metro East,Loader,3
2022-09,S002,Riverside Site,Metro East,Loader,0
2022-10,S002,Riverside Site,Metro East,Loader,0
2022-11,S002,Riverside Site,Metro East,Loader,3
2022-12,S002,Riverside Site,Metro East,Loader,0
2023-01,S002,Riverside Site,Metro East,Loader,0
2023-02,S002,Riverside Site,Metro East,Loader,1
2023-03,S002,Riverside Site,Metro East,Loader,0
2023-04,S002,Riverside Site,Metro East,Loader,0
2023-05,S002,Riverside Site,Metro East,Loader,0
2023-06,S002,Riverside Site,Metro East,Loader,0
2023-07,S002,Riverside Site,Metro East,Loader,1
2023-08,S002,Riverside Site,Metro East,Loader,2
2023-09,S002,Riverside Site,Metro East,Loader,3
2023-10,S002,Riverside Site,Metro East,Loader,0
2023-11,S002,Riverside Site,Metro East,Loader,2
2023-12,S002,Riverside Site,Metro East,Loader,2
2024-01,S002,Riverside Site,Metro East,Loader,0
2024-02,S002,Riverside Site,Metro East,Loader,0
2024-03,S002,Riverside Site,Metro East,Loader,2
2024-04,S002,Riverside Site,Metro East,Loader,1
2024-05,S002,Riverside Site,Metro East,Loader,0
2024-06,S002,Riverside Site,Metro East,Loader,3
2024-07,S002,Riverside Site,Metro East,Loader,0
2024-08,S002,Riverside Site,Metro East,Loader,1
2024-09,S002,Riverside Site,Metro East,Loader,0
2024-10,S002,Riverside Site,Metro East,Loader,0
2024-11,S002,Riverside Site,Metro East,Loader,1
2024-12,S002,Riverside Site,Metro East,Loader,1
2025-01,S002,Riverside Site,Metro East,Loader,0
2025-02,S002,Riverside Site,Metro East,Loader,2
2025-03,S002,Riverside Site,Metro East,Loader,0
2025-04,S002,Riverside Site,Metro East,Loader,1
2025-05,S002,Riverside Site,Metro East,Loader,2
2025-06,S002,Riverside Site,Metro East,Loader,0
2025-07,S002,Riverside Site,Metro East,Loader,3
2025-08,S002,Riverside Site,Metro East,Loader,0
2025-09,S002,Riverside Site,Metro East,Loader,0
2025-10,S002,Riverside Site,Metro East,Loader,3
2025-11,S002,Riverside Site,Metro East,Loader,1
2025-12,S002,Riverside Site,Metro East,Loader,1
2026-01,S002,Riverside Site,Metro East,Loader,0
2026-02,S002,Riverside Site,Metro East,Loader,1
2026-03,S002,Riverside Site,Metro East,Loader,1
2026-04,S002,Riverside Site,Metro East,Loader,1
2026-05,S002,Riverside Site,Metro East,Loader,1
2026-06,S002,Riverside Site,Metro East,Loader,2
2026-07,S002,Riverside Site,Metro East,Loader,1
2021-08,S002,Riverside Site,Metro East,Roller,1
2021-09,S002,Riverside Site,Metro East,Roller,1
2021-10,S002,Riverside Site,Metro East,Roller,1
2021-11,S002,Riverside Site,Metro East,Roller,2
2021-12,S002,Riverside Site,Metro East,Roller,1
2022-01,S002,Riverside Site,Metro East,Roller,1
2022-02,S002,Riverside Site,Metro East,Roller,0
2022-03,S002,Riverside Site,Metro East,Roller,1
2022-04,S002,Riverside Site,Metro East,Roller,0
2022-05,S002,Riverside Site,Metro East,Roller,0
2022-06,S002,Riverside Site,Metro East,Roller,0
2022-07,S002,Riverside Site,Metro East,Roller,0
2022-08,S002,Riverside Site,Metro East,Roller,0
2022-09,S002,Riverside Site,Metro East,Roller,1
2022-10,S002,Riverside Site,Metro East,Roller,1
2022-11,S002,Riverside Site,Metro East,Roller,1
2022-12,S002,Riverside Site,Metro East,Roller,2
2023-01,S002,Riverside Site,Metro East,Roller,0
2023-02,S002,Riverside Site,Metro East,Roller,0
2023-03,S002,Riverside Site,Metro East,Roller,0
2023-04,S002,Riverside Site,Metro East,Roller,1
2023-05,S002,Riverside Site,Metro East,Roller,2
2023-06,S002,Riverside Site,Metro East,Roller,0
2023-07,S002,Riverside Site,Metro East,Roller,0
2023-08,S002,Riverside Site,Metro East,Roller,0
2023-09,S002,Riverside Site,Metro East,Roller,0
2023-10,S002,Riverside Site,Metro East,Roller,1
2023-11,S002,Riverside Site,Metro East,Roller,1
2023-12,S002,Riverside Site,Metro East,Roller,1
2024-01,S002,Riverside Site,Metro East,Roller,2
2024-02,S002,Riverside Site,Metro East,Roller,0
2024-03,S002,Riverside Site,Metro East,Roller,0
2024-04,S002,Riverside Site,Metro East,Roller,0
2024-05,S002,Riverside Site,Metro East,Roller,0
2024-06,S002,Riverside Site,Metro East,Roller,0
2024-07,S002,Riverside Site,Metro East,Roller,0
2024-08,S002,Riverside Site,Metro East,Roller,0
2024-09,S002,Riverside Site,Metro East,Roller,0
2024-10,S002,Riverside Site,Metro East,Roller,0
2024-11,S002,Riverside Site,Metro East,Roller,0
2024-12,S002,Riverside Site,Metro East,Roller,1
2025-01,S002,Riverside Site,Metro East,Roller,0
2025-02,S002,Riverside Site,Metro East,Roller,0
2025-03,S002,Riverside Site,Metro East,Roller,0
2025-04,S002,Riverside Site,Metro East,Roller,0
2025-05,S002,Riverside Site,Metro East,Roller,1
2025-06,S002,Riverside Site,Metro East,Roller,0
2025-07,S002,Riverside Site,Metro East,Roller,0
2025-08,S002,Riverside Site,Metro East,Roller,1
2025-09,S002,Riverside Site,Metro East,Roller,2
2025-10,S002,Riverside Site,Metro East,Roller,1
2025-11,S002,Riverside Site,Metro East,Roller,1
2025-12,S002,Riverside Site,Metro East,Roller,0
2026-01,S002,Riverside Site,Metro East,Roller,0
2026-02,S002,Riverside Site,Metro East,Roller,0
2026-03,S002,Riverside Site,Metro East,Roller,2
2026-04,S002,Riverside Site,Metro East,Roller,1
2026-05,S002,Riverside Site,Metro East,Roller,2
2026-06,S002,Riverside Site,Metro East,Roller,0
2026-07,S002,Riverside Site,Metro East,Roller,0
2021-08,S003,Hillside Quarry,Highlands,Excavator,4
2021-09,S003,Hillside Quarry,Highlands,Excavator,1
2021-10,S003,Hillside Quarry,Highlands,Excavator,6
2021-11,S003,Hillside Quarry,Highlands,Excavator,1
2021-12,S003,Hillside Quarry,Highlands,Excavator,0
2022-01,S003,Hillside Quarry,Highlands,Excavator,3
2022-02,S003,Hillside Quarry,Highlands,Excavator,0
2022-03,S003,Hillside Quarry,Highlands,Excavator,1
2022-04,S003,Hillside Quarry,Highlands,Excavator,4
2022-05,S003,Hillside Quarry,Highlands,Excavator,7
2022-06,S003,Hillside Quarry,Highlands,Excavator,2
2022-07,S003,Hillside Quarry,Highlands,Excavator,3
2022-08,S003,Hillside Quarry,Highlands,Excavator,1
2022-09,S003,Hillside Quarry,Highlands,Excavator,2
2022-10,S003,Hillside Quarry,Highlands,Excavator,3
2022-11,S003,Hillside Quarry,Highlands,Excavator,3
2022-12,S003,Hillside Quarry,Highlands,Excavator,1
2023-01,S003,Hillside Quarry,Highlands,Excavator,2
2023-02,S003,Hillside Quarry,Highlands,Excavator,5
2023-03,S003,Hillside Quarry,Highlands,Excavator,0
2023-04,S003,Hillside Quarry,Highlands,Excavator,3
2023-05,S003,Hillside Quarry,Highlands,Excavator,3
2023-06,S003,Hillside Quarry,Highlands,Excavator,3
2023-07,S003,Hillside Quarry,Highlands,Excavator,4
2023-08,S003,Hillside Quarry,Highlands,Excavator,3
2023-09,S003,Hillside Quarry,Highlands,Excavator,2
2023-10,S003,Hillside Quarry,Highlands,Excavator,1
2023-11,S003,Hillside Quarry,Highlands,Excavator,2
2023-12,S003,Hillside Quarry,Highlands,Excavator,1
2024-01,S003,Hillside Quarry,Highlands,Excavator,1
2024-02,S003,Hillside Quarry,Highlands,Excavator,0
2024-03,S003,Hillside Quarry,Highlands,Excavator,2
2024-04,S003,Hillside Quarry,Highlands,Excavator,1
2024-05,S003,Hillside Quarry,Highlands,Excavator,2
2024-06,S003,Hillside Quarry,Highlands,Excavator,7
2024-07,S003,Hillside Quarry,Highlands,Excavator,0
2024-08,S003,Hillside Quarry,Highlands,Excavator,4
2024-09,S003,Hillside Quarry,Highlands,Excavator,1
2024-10,S003,Hillside Quarry,Highlands,Excavator,3
2024-11,S003,Hillside Quarry,Highlands,Excavator,1
2024-12,S003,Hillside Quarry,Highlands,Excavator,1
2025-01,S003,Hillside Quarry,Highlands,Excavator,3
2025-02,S003,Hillside Quarry,Highlands,Excavator,0
2025-03,S003,Hillside Quarry,Highlands,Excavator,4
2025-04,S003,Hillside Quarry,Highlands,Excavator,3
2025-05,S003,Hillside Quarry,Highlands,Excavator,1
2025-06,S003,Hillside Quarry,Highlands,Excavator,2
2025-07,S003,Hillside Quarry,Highlands,Excavator,2
2025-08,S003,Hillside Quarry,Highlands,Excavator,3
2025-09,S003,Hillside Quarry,Highlands,Excavator,2
2025-10,S003,Hillside Quarry,Highlands,Excavator,3
2025-11,S003,Hillside Quarry,Highlands,Excavator,2
2025-12,S003,Hillside Quarry,Highlands,Excavator,4
2026-01,S003,Hillside Quarry,Highlands,Excavator,0
2026-02,S003,Hillside Quarry,Highlands,Excavator,1
2026-03,S003,Hillside Quarry,Highlands,Excavator,2
2026-04,S003,Hillside Quarry,Highlands,Excavator,2
2026-05,S003,Hillside Quarry,Highlands,Excavator,4
2026-06,S003,Hillside Quarry,Highlands,Excavator,4
2026-07,S003,Hillside Quarry,Highlands,Excavator,1
2021-08,S003,Hillside Quarry,Highlands,Bulldozer,1
2021-09,S003,Hillside Quarry,Highlands,Bulldozer,1
2021-10,S003,Hillside Quarry,Highlands,Bulldozer,0
2021-11,S003,Hillside Quarry,Highlands,Bulldozer,0
2021-12,S003,Hillside Quarry,Highlands,Bulldozer,1
2022-01,S003,Hillside Quarry,Highlands,Bulldozer,0
2022-02,S003,Hillside Quarry,Highlands,Bulldozer,0
2022-03,S003,Hillside Quarry,Highlands,Bulldozer,0
2022-04,S003,Hillside Quarry,Highlands,Bulldozer,3
2022-05,S003,Hillside Quarry,Highlands,Bulldozer,1
2022-06,S003,Hillside Quarry,Highlands,Bulldozer,2
2022-07,S003,Hillside Quarry,Highlands,Bulldozer,3
2022-08,S003,Hillside Quarry,Highlands,Bulldozer,3
2022-09,S003,Hillside Quarry,Highlands,Bulldozer,2
2022-10,S003,Hillside Quarry,Highlands,Bulldozer,0
2022-11,S003,Hillside Quarry,Highlands,Bulldozer,1
2022-12,S003,Hillside Quarry,Highlands,Bulldozer,1
2023-01,S003,Hillside Quarry,Highlands,Bulldozer,2
2023-02,S003,Hillside Quarry,Highlands,Bulldozer,1
2023-03,S003,Hillside Quarry,Highlands,Bulldozer,3
2023-04,S003,Hillside Quarry,Highlands,Bulldozer,0
